Resturant Details
  
Feature Name,Type,Description
restaurant_name,str,Gino's Deli
resturant_logo,str,https://images.deliveryhero.io/image/talabat/restaurants/logo_-_2021-11-23T17_637732788146540497.jpg?width=180
latitude,float,25.0648583638963
longitude,float,55.1383772692595
cuisine_tags,list,"['Sandwiches, Pasta, Italian']"
 , 
 , 
 , 
Menu Details
 , 
Feature Name,Type,Description
item_name,str,Gino's Meal for One
item_description,str,"Choice of Panuozzo, Fries, and Soft Drink - AED 49"
item_price,float,AED 49.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/CC6481BAD3E6ABE7D58A6EAE9E640209?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Gino's Meal for 2
item_description,str,"Choice of any 2 Panuozzo, 2 Fries, and 2 Soft Drink - AED 109"
item_price,float,AED 109.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/9A1C3DABCBF45982973C027566B7B190?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Family Meal (Serves 4)
item_description,str,"Any 4 Panuozzo or Pasta, 4 Appetisers, 4 Soft Drink - AED 199"
item_price,float,AED 199.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/C463E70A095207970DD5E366569D1B40?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Appetizer Share Box
item_description,str,Choice of any 3 appetizers - perfect for sharing!
item_price,float,AED 64.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/F0654DC3B495D9A613D780AEF9AC48F0?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Any 3 Panuozzo
item_description,str,"Choice of any 3 of our famous, authentic, fresh baked panuozzo!"
item_price,float,AED 99.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/C8CC30C0F8060FFD81AA1998990C41F0?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Ginos Chicken Strips
item_description,str,"Juicy, tender, succulent chicken strips. Served with a choice of house made dips"
item_price,float,AED 32.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/3C36F848D5A988C2579FB2F99E4F7D32?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Sweet Potato Fries
item_description,str,"Sweet and crispy fries, served with a choice of house-made dips"
item_price,float,AED 24.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/908DA5F5D675E31F0E8E9C79A8AC2EFA?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Ginos Potato Wedges
item_description,str,"Crispy fried potato wedges, lightly seasoned. Served with a choice of house-made dips"
item_price,float,AED 24.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/8C154381797BF65ED72EDEDC0C426367?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Mozzarella Balls
item_description,str,"Mini breaded mozzarella bites, served with a choice of house-made dip"
item_price,float,AED 29.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/56097A6D37B91BE245F9C6EB2D457157?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Garlic Bread & Mozzarella
item_description,str,Oven baked ciabatta with homemade roast garlic oil and fresh fior di latte mozzarella
item_price,float,AED 23.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/92DABDD5173E59E191AF7CECA17C4BF4?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Gino's Chicken Wings (6)
item_description,str,"Premium, thick, juicy wings smothered in your choice of Smoky BBQ sauce or tangy Buffalo. Served with a Blue cheese dip (6 wings)"
item_price,float,AED 32.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/43B2FDC1F453570D84665736D12B94A2?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Arancini
item_description,str,"Italian rice balls stuffed with tomato and mozzarella, and shallow fried. Served with a choice of house-made dip"
item_price,float,AED 29.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/050AC3A2138F4FAC58E26029134708DE?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Quinoa Greco Salad
item_description,str,"White quinoa, authentic Greek feta, Kalamata olives, pine nuts, cherry tomato, fresh rocket, Italian lime dressing"
item_price,float,AED 43.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/C156DC3970B471C385A8D89CFFFD9717?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Italian Chicken Pasta Salad
item_description,str,"Served cold Pasta salad with fusili, roast chicken, sweetcorn, kalamata olives, sundried tomato, fresh rocket, grated parmesan and pesto dressing"
item_price,float,AED 43.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/FC140F329CA167429DFAFD5516B0AE88?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Ginos Chicken Caesar Salad
item_description,str,"Fresh Romaine lettuce with a creamy Caesar dressing, crispy garlic croutons, powdered parmesan cheese and grilled chicken breast"
item_price,float,AED 43.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/CE68AC3F81885727D6D7449875A309D1?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Tomato & Mozzarella (Sandwich)
item_description,str,"Freshly baked panuozzo with sliced tomato, fresh thick cut buffalo mozzarella, homemade pesto, fresh basil"
item_price,float,AED 44.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/F763E7530B47C58F1179ED822E9B1A9E?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Salami Melt (Sandwich)
item_description,str,"Freshly baked panuozzo with Italian tomato sauce, fresh ricotta, fior di latte mozzarella, fresh rocket, Italian salami, oregano"
item_price,float,AED 42.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/F5161359F64EDB26967FE9A2091CB422?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Fire Chicken BBQ (Sandwich)
item_description,str,"Freshly baked panuozzo with crispy fried chicken, homemade caramelized onion, smoky bbq sauce, jalapenos and fior di latte mozzarella"
item_price,float,AED 42.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/88580B351011BAB812C2B4473617D7B3?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Chicken Pesto Mozzarella (Sandwich)
item_description,str,"Freshly baked panuozzo with creamy pesto sauce, oven roast shredded chicken, fior di latte mozzarella, and sundried tomatoes"
item_price,float,AED 44.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/A05EC61796D02C5AAFA25763A5A438FC?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Italian Meatball (Sandwich)
item_description,str,"Fresh baked panuozzo oozing with Gino's homemade Italian meatballs in a rich tomato ragu, topped with fior di latte mozzarella, parmesan, and a sprinkling of oregano. Mamma Mia!"
item_price,float,AED 44.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/22A6BBCAC409B9837298EEC8E070A686?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Bresaola & Rocket (Sandwich)
item_description,str,"Freshly baked panuozzo with Italian tomato sauce, fresh ricotta, premium sliced beef bresaola, fior di latte mozzarella and fresh rocket"
item_price,float,AED 42.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/DC5E06BB9F12BA7F2D83BC9E96E46594?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Butter Chicken & Burrata (Sandwich)
item_description,str,Freshly baked panuozzo with Gino's butter chicken and creamy burrata
item_price,float,AED 44.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/31C25A77D73300C73C406CF9750E85C4?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Halloumi & Roast Vegetables (Sandwich)
item_description,str,"Freshly baked panuozzo with sundried tomato pesto, oven roast Mediterranean vegetables, sliced halloumi, and homemade basil pesto, oregano"
item_price,float,AED 42.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/0666F4440E5BFA705092F637B74D6F72?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Chipotle Cheesesteak (Sandwich)
item_description,str,"Freshly baked panuozzo with grilled beef strips, sautéed onions, peppers, American cheddar sauce and chipotle mayonnaise"
item_price,float,AED 46.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/9BEF51DCBF9BC2C7CCA882006F08D43F?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Buffalo Chicken (Sandwich)
item_description,str,"Freshly baked panuozzo with buffalo fried chicken, chopped spring onion, fior di latte mozzarella, and buffalo ranch sauce"
item_price,float,AED 42.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/C3F753B3879BA9F4E8EE69EEE2D35336?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Tuna Mayo (Sandwich)
item_description,str,"Freshly baked panuozzo with premium Mediterranean tuna, mayonnaise, sweetcorn, and sliced tomato"
item_price,float,AED 42.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/48DA9601CD456F4C3EBF86125E4A9DD7?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,BBQ Honey Mustard (Sandwich)
item_description,str,"Freshly baked panuozzo with house slaw, shallow fried chicken escalope, topped with fior di latte mozzarella and swiss cheese, and drizzled with Gino's homemade bbq honey mustard dressing"
item_price,float,AED 46.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/9489A288C8CF3631EE7BE4BFD80C5F2E?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Classic Reuben (Sandwich)
item_description,str,"Freshly baked panuozzo with Russian sauce, sauerkraut, beef pastrami, sliced pickles, American mustard and Swiss cheese - Gino's take on a classic!"
item_price,float,AED 46.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/219D48DB760F9FE4692B15017ECF1625?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,The Rebecca (Sandwich)
item_description,str,"Slow cooked, homemade pulled BBQ brisket, garlic & herb sauce, sliced pickle and aged smoked cheddar cheese"
item_price,float,AED 46.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/3B9732F49EDD95EA98B4085F7DD86996?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Brooklyn Hero (Sandwich)
item_description,str,"Freshly baked panuozzo stuffed with Gino's mustard-mayo sauce, american cheddar, smoked turkey, Italian salami and dill pickles"
item_price,float,AED 46.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/3A9E6CAB5C4BF6D6F706B754E5D37B40?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Spaghetti Bolognese
item_description,str,Classic spaghetti pasta with our homemade rich tomato and beef bolognese sauce
item_price,float,AED 52.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/683C8353B9815F7BFBAAFD5262388C38?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Gino's Penne Alfredo
item_description,str,Penne pasta with Gino's homemade creamy Alfredo sauce with oven roast chicken and fresh mushroom
item_price,float,AED 52.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/14504A368406FD17B21C2B1399F395D4?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Penne Calabrese
item_description,str,"Penne pasta with our homemade creamy, tangy pink sauce with sundried tomato and grilled chicken (mildly spicy)"
item_price,float,AED 55.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/AF7D8458770DE8E73EF43D54F217BA04?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Mac'n'Cheese
item_description,str,Ginos thick and creamy macaroni and cheddar classic
item_price,float,AED 38.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/184FFE15A745EA6D9575AB07879AD3A7?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Gino's Gnocchi
item_description,str,Gino's famous gnocchi with your choice of homemade pesto or truffled cream
item_price,float,AED 52.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/D1CE8277E02FE37B203B4B963BA8B8D4?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Buffalo Ranch (30ml)
item_description,str,Creamy Buffalo Ranch Dip
item_price,float,AED 4.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/7C649C786D6C9F45F178D7850D864CCF?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Sundried Tomato Marinara (30ml)
item_description,str,"Homemade with Italian sundried tomatoes, pine nuts, and classic marinara sauce"
item_price,float,AED 5.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/2D3BFB93606AF7980798FED46543D50D?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Garlic & Herb (30ml)
item_description,str,Homemade creamy garlic and herb dip
item_price,float,AED 4.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/B4C28F7C60D890214D3570C05BC8AA08?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,BBQ Honey Mustard (30ml)
item_description,str,"A classic combination of smoky BBQ sauce, American mustard and honey"
item_price,float,AED 4.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/08DD721E01B6A881AC2445C97978EFC6?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Chipotle Mayo (30ml)
item_description,str,"Spicy, tangy and delicious with almost anything!"
item_price,float,AED 4.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/1ACDC3895E6C2FF85EBED3ABE6D09233?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Sweet Chili (30ml)
item_description,str,A sweet & (mildly) spicy classic!
item_price,float,AED 3.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/9902853B413DE0ECA3557BA7AA033A29?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Smoky BBQ (30ml)
item_description,str,A smoky classic
item_price,float,AED 3.0
item_image,str,https://images.deliveryhero.io/image/talabat/Menuitems/2DA1C33FF24D8D14B594FEECB47831CE?width=172&amp;height=172
 , 
 , 
 , 
item_name,str,Marie Rose (30ml)
item_description,str,"A blend of tomato, mayonnaise, Worcestershire sauce, lemon juice and black pepper"
item_price,float,AED 4.0
